symbol,Price,Trailing P/E,Forward P/E,Price/Sales (ttm),Forward Price/Sales,Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Date
SP500 Biotechnology Mean ,239.267777777778,19.7433333333333,16.8511111111111,5.30111111111111,5.14555555555556,10.8433333333333,14.8022222222222,2.23555555555556,2.74444444444444,249.641111111111,33.6877777777778,52.1233333333333,14.8244444444445,17.0255555555556,21.0444444444444,0.63,3.59444444444444,9424136666.66667,38.1633333333333,30.4188888888889,65.7855555555555,19097777777.7778,79403333333.3333,89707777777.7778,5.25555555555556,13.77,2022-10-01 00:00:00
SP500 Biotechnology Mean ,232.411111111111,19.3166666666667,16.5522222222222,5.22555555555556,5.05555555555556,10.7577777777778,14.4677777777778,2.23555555555556,2.74444444444444,249.641111111111,33.6877777777778,52.1233333333333,14.8244444444445,17.0255555555556,21.8933333333333,0.63,3.59444444444444,9424136666.66667,38.1633333333333,30.4188888888889,65.7855555555555,19097777777.7778,78558888888.8889,88786666666.6667,5.18111111111111,13.5033333333333,2022-09-24 00:00:00
SP500 Biotechnology Mean ,239.624444444444,20.0333333333333,16.4577777777778,5.42555555555555,5.22,10.9111111111111,15.0077777777778,2.23555555555556,2.74444444444444,249.641111111111,33.6877777777778,52.1233333333333,14.8244444444445,17.0255555555556,20.9611111111111,0.63,3.59444444444444,9424136666.66667,38.1633333333333,30.4188888888889,65.7855555555555,19097777777.7778,79462222222.2222,89765555555.4444,5.34888888888889,13.9544444444444,2022-09-16 00:00:00
SP500 Biotechnology Mean ,245.841111111111,20.0688888888889,16.35,5.38666666666667,5.38777777777778,11.2288888888889,15.5922222222222,2.23555555555556,2.74444444444444,249.641111111111,33.6877777777778,52.1233333333333,14.8244444444445,17.0255555555556,21.5433333333333,0.63,3.59444444444444,9424136666.66667,38.1633333333333,30.4188888888889,65.7855555555555,19097777777.7778,78173333333.2222,88475555555.5556,5.32777777777778,13.9655555555556,2022-09-09 00:00:00
SP500 Biotechnology Mean ,231.406666666667,19.9611111111111,15.8088888888889,5.38,5.21,11.1888888888889,15.22,2.23555555555556,2.74444444444444,249.641111111111,33.6877777777778,52.1233333333333,14.8244444444445,17.0255555555556,21.74,0.63,3.59444444444444,9424136666.66667,38.1633333333333,30.4188888888889,65.7855555555555,19097777777.7778,77514444444.4444,87818888888.7778,5.32666666666667,13.9544444444444,2022-09-03 00:00:00
SP500 Biotechnology Mean ,235.753333333333,20.3344444444444,16.3288888888889,5.47333333333333,5.32666666666667,11.2933333333333,15.6577777777778,2.23555555555556,2.74444444444444,249.641111111111,33.6877777777778,52.1233333333333,14.8244444444445,15.5077777777778,21.2077777777778,0.631111111111111,3.53,9424136666.66667,38.1633333333333,30.4188888888889,65.7855555555555,19097777777.7778,79054444444.4444,89360000000,5.41444444444444,14.3655555555556,2022-08-27 00:00:00
SP500 Biotechnology Mean ,241.855555555555,21.5277777777778,17.3344444444445,5.81777777777778,5.43555555555556,11.7966666666667,15.9533333333333,2.23555555555556,2.74444444444444,249.637777777778,33.6877777777778,52.1233333333333,14.8211111111111,15.5077777777778,19.7144444444444,0.631111111111111,3.53,9428506666.66667,38.15,30.4188888888889,65.7855555555555,19097777777.7778,83087777777.5556,93392222222.1111,5.74777777777778,15.1855555555556,2022-08-19 00:00:00
SP500 Biotechnology Mean ,245.204444444444,21.4811111111111,17.2855555555556,5.81333333333333,5.50333333333333,11.7444444444445,16.1811111111111,2.23,2.75111111111111,253.605555555555,18.3044444444444,52.1233333333333,14.8088888888889,15.4855555555556,19.1388888888889,0.631111111111111,3.53,9421840000,38.1144444444444,30.4188888888889,65.7855555555555,19097777777.7778,82291111111,92594444444.4444,5.74,15.1577777777778,2022-08-13 00:00:00
SP500 Biotechnology Mean ,245.767777777778,23.1933333333333,16.9222222222222,5.77666666666667,5.70333333333333,21.45,12.2688888888889,2.19555555555556,2.85777777777778,248.106666666667,34.2077777777778,41.8222222222222,14.3044444444444,16.8233333333333,19.3755555555556,0.633333333333333,3.62222222222222,9732951111.11111,39.5811111111111,30.4188888888889,65.7855555555555,19097777777.7778,81505555555.5556,92213333333.3333,5.78777777777778,17.8377777777778,2022-08-06 00:00:00
SP500 Biotechnology Mean ,239.437777777778,23.1833333333333,16.8155555555556,5.77777777777778,5.66222222222222,21.4122222222222,16.7255555555556,2.20777777777778,2.69111111111111,524.168888888889,34.3633333333333,54.1644444444444,15.9888888888889,16.8666666666667,19.5644444444444,0.63,3.62222222222222,9811634444.44444,39.0511111111111,30.4566666666667,64.3455555555556,19155555555.5556,81381111110.8889,92111111111,5.72555555555556,16.4133333333333,2022-07-29 00:00:00
SP500 Biotechnology Mean ,240.667777777778,22.8011111111111,16.6233333333333,5.73666666666667,5.67888888888889,21.6422222222222,15.4022222222222,2.20777777777778,2.47555555555556,517.096666666667,34.3633333333333,52.6477777777778,15.1544444444444,16.8666666666667,19.2911111111111,0.581111111111111,3.62222222222222,9407190000,35.9377777777778,28.3055555555556,55.0744444444444,17974444444.4444,83609999999.7778,94338888888.8889,5.69222222222222,16.2211111111111,2022-07-22 00:00:00
SP500 Biotechnology Mean ,237.562222222222,24.2355555555556,17.1366666666667,5.89555555555556,5.56222222222222,21.7588888888889,16.1266666666667,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0522222222222,16.8666666666667,18.7266666666667,0.631111111111111,3.62222222222222,9790523333.33333,39.0844444444444,29.7944444444444,64.1833333333333,19176666666.6667,84410000000,95258888888.8889,5.85222222222222,16.9011111111111,2022-07-16 00:00:00
SP500 Biotechnology Mean ,244.793333333333,23.4888888888889,16.4855555555556,5.68222222222222,5.75666666666667,21.4,16.6966666666667,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0588888888889,16.8666666666667,19.7011111111111,0.631111111111111,3.62222222222222,9804967777.77778,39.1111111111111,29.7944444444444,64.1833333333333,19176666666.6667,82399999999.7778,93248888888.8889,5.64888888888889,16.3444444444444,2022-07-09 00:00:00
SP500 Biotechnology Mean ,233.398888888889,23.2522222222222,16.3311111111111,5.62444444444444,5.48777777777778,21.3022222222222,15.9144444444445,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0577777777778,16.8666666666667,19.9833333333333,0.631111111111111,3.62222222222222,9803856666.66667,39.1055555555555,29.7944444444444,64.1833333333333,19176666666.6667,81723333333.3333,92572222222.2222,5.58888888888889,16.1766666666667,2022-07-02 00:00:00
SP500 Biotechnology Mean ,235.636666666667,22.2622222222222,15.6166666666667,5.36777777777778,5.50111111111111,20.6066666666667,15.9188888888889,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0577777777778,16.8666666666667,20.8044444444444,0.631111111111111,3.62222222222222,9803856666.66667,39.1055555555555,29.7944444444444,64.1833333333333,19176666666.6667,77951111111.1111,88801111111.1111,5.34222222222222,15.47,2022-06-24 00:00:00
SP500 Biotechnology Mean ,215.401111111111,21.6344444444444,15.1822222222222,5.20333333333333,5.03111111111111,20.24,14.5866666666667,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0577777777778,16.8666666666667,21.63,0.631111111111111,3.62222222222222,9803856666.66667,39.1055555555555,29.7944444444444,64.1833333333333,19176666666.6667,75305555555.5556,86154444444.4444,5.17888888888889,14.9677777777778,2022-06-18 00:00:00
SP500 Biotechnology Mean ,227.557777777778,23.1,16.2811111111111,5.58,5.35222222222222,21.1844444444444,15.5455555555556,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0577777777778,16.8666666666667,20.1044444444444,0.631111111111111,3.62222222222222,9803856666.66667,39.1055555555555,29.7944444444444,64.1833333333333,19176666666.6667,81086666666.6667,91933333333.3333,5.54555555555556,16.0133333333333,2022-06-11 00:00:00
SP500 Biotechnology Mean ,238.507777777778,23.1,16.2811111111111,5.58,5.56888888888889,21.1844444444444,16.11,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0577777777778,16.8666666666667,20.1044444444444,0.631111111111111,3.62222222222222,9803856666.66667,39.1055555555555,29.7944444444444,64.1833333333333,19176666666.6667,81086666666.6667,91933333333.3333,5.54555555555556,16.0133333333333,2022-06-04 00:00:00
SP500 Biotechnology Mean ,242.647777777778,23.1,16.2811111111111,5.58,5.61111111111111,21.1844444444444,16.1933333333333,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0577777777778,16.8666666666667,20.1044444444444,0.631111111111111,3.62222222222222,9803856666.66667,39.1055555555555,29.7944444444444,64.1833333333333,19176666666.6667,81086666666.6667,91933333333.3333,5.54555555555556,16.0133333333333,2022-05-28 00:00:00
SP500 Biotechnology Mean ,238.845555555556,22.9633333333333,16.1711111111111,5.54444444444444,5.51888888888889,21.1711111111111,15.8844444444444,2.20777777777778,2.69888888888889,524.61,34.3633333333333,54.2133333333333,16.0577777777778,16.8666666666667,20.2811111111111,0.631111111111111,3.62222222222222,9803856666.66667,39.1055555555555,29.7944444444444,64.1833333333333,19176666666.6667,81086666666.6667,91934444444.4444,5.51,15.8855555555556,2022-05-21 00:00:00
SP500 Biotechnology Mean ,231.651111111111,22.3044444444444,15.6866666666667,5.36888888888889,5.36555555555556,21.1011111111111,14.2011111111111,2.23777777777778,2.45,535.885555555556,25.3933333333333,46.4577777777778,15.3322222222222,14.9977777777778,20.3566666666667,0.59,3.62222222222222,9455795555.55556,39.3977777777778,30.42,66.5344444444444,18625555555.5556,79969999999.7778,90817777777.7778,5.34,15.6466666666667,2022-05-13 00:00:00
SP500 Biotechnology Mean ,240.027777777778,22.5833333333333,14.9688888888889,4.67111111111111,0,20.5533333333333,15.6677777777778,2.07222222222222,2.46777777777778,535.843333333333,34.5233333333333,46.4255555555556,15.3388888888889,17.39,13.5155555555556,0.586666666666667,3.62222222222222,9441351111.11111,39.45,30.3755555555556,66.8933333333333,18576666666.6667,70396666666.6667,83758888888.8889,5.32666666666667,14.6133333333333,2022-05-07 00:00:00
SP500 Biotechnology Mean ,246.16,22.3544444444444,15.4277777777778,5.77666666666667,0,20.9911111111111,16.4322222222222,2.09888888888889,2.52444444444445,139.968888888889,32.9588888888889,52.1144444444444,16.1466666666667,17.2088888888889,15.0333333333333,0.59,3.62222222222222,9380240000,39.3155555555556,31.0688888888889,66.7644444444444,18511111111.1111,79228888888.8889,89865555555.5556,5.69888888888889,16.6211111111111,2022-04-30 00:00:00
SP500 Biotechnology Mean ,258.113333333333,25.0711111111111,17.2177777777778,6.02444444444444,0,7.93111111111111,17.2833333333333,2.09888888888889,2.47888888888889,139.888888888889,32.9588888888889,48.0622222222222,14.51,17.2088888888889,15.65,0.543333333333333,3.62222222222222,8740240000,38.4655555555555,30.36,57.8866666666667,17773333333.3333,79868888888.8889,91456666666.6667,6.01777777777778,17.5888888888889,2022-04-23 00:00:00
SP500 Biotechnology Mean ,264.111111111111,26.0866666666667,18.0811111111111,6.50777777777778,0,8.53222222222222,17.563250608003,2.21,2.52444444444445,139.968888888889,134.002593565417,52.1144444444444,16.1466666666667,26.2557885584855,18.0415057676929,0.586666666666667,3.27444444444444,9380240000,39.3155555555556,31.0688888888889,66.7656721918473,18511111111.1111,89513333333.3333,100011111111.111,6.44888888888889,18.36,2022-04-17 00:00:00
SP500 Biotechnology Mean ,266.704444444444,25.5966666666667,17.7066666666667,6.39444444444444,0,8.42666666666667,17.8134463685411,2.21,2.52444444444445,139.968888888889,134.002593565417,52.1144444444444,16.1466666666667,23.5721279147867,17.9485037050742,0.566666666666667,3.27444444444444,9380240000,39.3155555555556,31.0688888888889,66.7656721918473,18511111111.1111,86471111111.1111,96968888888.8889,6.32444444444445,17.9855555555555,2022-04-09 00:00:00
SP500 Biotechnology Mean ,258.544444444444,25.7688888888889,17.6644444444444,6.42555555555555,0,8.42666666666667,17.3891345026375,2.21,2.52444444444445,139.968888888889,134.002593565417,52.1144444444444,16.1466666666667,26.2557885584855,18.3434019344339,0.586666666666667,3.27444444444444,9380240000,39.3155555555556,31.0688888888889,66.7656721918473,18511111111.1111,86450000000,96947777777.7778,6.35,18.0577777777778,2022-04-03 00:00:00
SP500 Biotechnology Mean ,253.756666666667,24.9211111111111,17.0744444444444,6.21333333333333,0,8.17777777777778,17.1232068783712,2.21,2.52444444444445,139.968888888889,134.002593565417,52.1144444444444,16.1466666666667,26.2557885584855,18.714812873169,0.586666666666667,3.27444444444444,9380240000,39.3155555555556,31.0688888888889,66.7656721918473,18511111111.1111,84068888888.8889,94566666666.6667,6.14444444444444,17.4577777777778,2022-03-28 00:00:00
SP500 Biotechnology Mean ,255.354444444445,23.5188888888889,16.0488888888889,5.82333333333333,0,7.71888888888889,17.104779403697,2.21,2.52444444444445,139.968888888889,134.002593565417,52.1144444444444,16.1466666666667,26.2557885584855,18.6643185780889,0.586666666666667,3.27444444444444,9380240000,39.3155555555556,31.0688888888889,66.7656721918473,18511111111.1111,78963333333.3333,89458888888.8889,5.77111111111111,16.48,2022-03-19 00:00:00
SP500 Biotechnology Mean ,236.18,23.9566666666667,16.8744444444444,5.90111111111111,0,7.77777777777778,15.9544301212775,2.21,2.52444444444445,139.968888888889,134.002593565417,52.1144444444444,16.1466666666667,26.2564534280377,20.1112927761433,0.586666666666667,3.27444444444444,9380240000,39.3155555555556,31.0688888888889,66.7656721918473,18511111111.1111,79721111111.1111,90216666666.6667,5.84333333333333,16.6177777777778,2022-03-12 00:00:00
